host_id,host_active_years,host_listings_count,host_response_rate_clean,host_acceptance_rate_clean,cluster
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
563247200,1.0,1,,,
207163896,6.0,1,1.0,0.96,1.0
562342084,1.0,5,1.0,0.99,1.0
29106485,10.0,1,0.13,0.23,3.0
5512054,12.0,1,,1.0,
324959699,5.0,19,1.0,0.98,2.0
473322549,2.0,18,1.0,1.0,1.0
62719821,9.0,1,1.0,0.69,0.0
179013722,7.0,28,0.07,0.43,3.0
563405800,1.0,1,1.0,1.0,1.0
517515174,2.0,102,1.0,0.05,2.0
100857934,8.0,1,1.0,1.0,0.0
89054800,8.0,1,,,
264838816,6.0,1,1.0,0.97,1.0
8128174,11.0,1,1.0,1.0,0.0
236240174,6.0,25,1.0,0.92,2.0
503331047,2.0,54,0.98,0.99,2.0
547685950,1.0,1,0.96,0.67,1.0
489964484,2.0,117,1.0,0.96,2.0
12648155,11.0,1,,0.5,
51231970,9.0,1,1.0,1.0,0.0
460761362,3.0,1,1.0,0.83,1.0
552959686,1.0,28,0.97,0.95,1.0
563416469,1.0,1,,,
77075778,9.0,1,,1.0,
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
380259458,4.0,1,0.0,1.0,3.0
129207505,8.0,1,,,
187799,14.0,1,1.0,0.0,0.0
99040006,8.0,98,1.0,1.0,2.0
30228053,10.0,1,,,
563264391,1.0,1,1.0,0.9,1.0
5484772,12.0,1,,,
340205742,5.0,1,,,
7584057,11.0,1,,1.0,
430825160,3.0,1,1.0,0.89,1.0
140733232,7.0,1,,,
527098240,1.0,1,1.0,0.66,1.0
563287959,1.0,1,1.0,0.67,1.0
28275151,10.0,1,1.0,0.92,0.0
518630207,2.0,1,0.0,0.0,3.0
555485516,1.0,3,1.0,0.99,1.0
7968785,11.0,1,1.0,0.93,0.0
33985517,10.0,18,1.0,0.99,0.0
96184444,8.0,1,,0.0,
11796766,11.0,1,,0.55,
249938085,6.0,2,1.0,0.99,1.0
391287160,4.0,3,1.0,1.0,1.0
44135590,9.0,1,,0.5,
562852388,1.0,3,1.0,1.0,1.0
300765938,5.0,71,0.95,0.76,2.0
300765938,5.0,71,0.95,0.76,2.0
563354714,1.0,2,,1.0,
524416785,1.0,1,,,
86071504,8.0,1,,,
563530344,1.0,1,1.0,1.0,1.0
109608878,8.0,1,,,
87023880,8.0,1,,,
62667781,9.0,1,,1.0,
134075702,8.0,1,,1.0,
219219560,6.0,2,1.0,0.78,0.0
505929584,2.0,1,0.0,0.0,3.0
28464716,10.0,1,0.0,0.35,3.0
18667323,10.0,1,,,
10408573,11.0,1,,1.0,
563447064,1.0,2,1.0,0.97,1.0
563447064,1.0,2,1.0,0.97,1.0
64277469,9.0,1,,,
71800856,9.0,1,,,
129375897,8.0,1,,,
14461097,11.0,1,1.0,0.56,0.0
129553460,8.0,3,1.0,1.0,0.0
238951530,6.0,1,,1.0,
563354714,1.0,2,,1.0,
561845100,1.0,1,1.0,1.0,1.0
15070456,11.0,1,1.0,0.97,0.0
37865191,9.0,1,,,
72713670,9.0,1,1.0,,0.0
15720546,11.0,17,0.9,0.85,0.0
185290106,7.0,1,1.0,1.0,0.0
563584083,1.0,1,,0.78,
170767271,7.0,32,1.0,1.0,2.0
460006721,3.0,1,,,
276996651,5.0,18,1.0,1.0,2.0
563457374,1.0,1,,1.0,
169232054,7.0,1,,0.0,
31540701,10.0,1,1.0,0.68,0.0
1112584,13.0,167,0.95,0.79,2.0
460047164,3.0,301,0.98,0.97,2.0
460047164,3.0,301,0.98,0.97,2.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
563526109,1.0,1,,,
5591358,12.0,1,1.0,,0.0
69051644,9.0,1,,,
26522546,10.0,1,,,
171792736,7.0,10,0.97,1.0,1.0
21630783,10.0,100,0.88,0.3,2.0
563371046,1.0,1,0.0,,2.0
563191677,1.0,1,1.0,1.0,1.0
489964484,2.0,117,1.0,0.96,2.0
563370589,1.0,1,1.0,1.0,1.0
284992209,5.0,2,1.0,0.99,1.0
6247161,12.0,1,,,
278128917,5.0,1,0.57,0.65,3.0
46318288,9.0,1,1.0,0.57,0.0
10829553,11.0,51,1.0,0.81,2.0
563466213,1.0,1,,0.5,
67698653,9.0,1,0.0,0.0,3.0
30536725,10.0,1,1.0,0.5,0.0
503184302,2.0,1,1.0,0.88,1.0
72529080,9.0,1,1.0,0.93,0.0
289404812,5.0,4,1.0,1.0,1.0
410805,14.0,1,,,
6666482,12.0,1,0.88,0.0,0.0
35606972,10.0,1,1.0,0.5,0.0
316093407,5.0,1,1.0,1.0,1.0
232519535,6.0,2,,0.15,
110801300,8.0,2,1.0,0.8,0.0
450562189,3.0,1,1.0,1.0,1.0
11593703,11.0,50,1.0,0.99,2.0
13018038,11.0,1,,,
30216076,10.0,1,1.0,0.75,0.0
539363398,1.0,1,,,
436103373,3.0,193,1.0,1.0,2.0
8013689,11.0,1,0.6,0.44,3.0
58135313,9.0,1,1.0,0.82,0.0
563383823,1.0,2,0.92,0.99,1.0
232888008,6.0,1,,0.98,
19670296,10.0,15,0.76,0.69,0.0
17764042,10.0,1,,,
31544658,10.0,1,1.0,0.91,0.0
18269917,10.0,1,,,
461032503,3.0,1,1.0,0.68,1.0
335998296,5.0,183,1.0,1.0,2.0
222375907,6.0,68,1.0,1.0,2.0
50502817,9.0,134,1.0,0.97,2.0
35197488,10.0,1,,1.0,
11593703,11.0,50,1.0,0.99,2.0
19144415,10.0,1,0.0,,2.0
277345487,5.0,1,,,
11482062,11.0,1,1.0,1.0,0.0
563681593,1.0,2,1.0,0.75,1.0
3758980,12.0,52,1.0,0.83,2.0
563681593,1.0,2,1.0,0.75,1.0
14020089,11.0,1,1.0,0.54,0.0
541345424,1.0,163,1.0,0.99,2.0
253292465,6.0,1,,0.67,
170347154,7.0,1,,0.75,
253640689,6.0,1,,1.0,
160525053,7.0,3,1.0,0.93,0.0
27857305,10.0,1,,1.0,
562827300,1.0,1,1.0,1.0,1.0
168486087,7.0,1,,0.62,
27795946,10.0,1,,0.83,
452237616,3.0,1,1.0,0.97,1.0
39036232,9.0,1,1.0,1.0,0.0
1692469,13.0,1,0.67,0.3,3.0
1112584,13.0,167,0.95,0.79,2.0
227195075,6.0,35,1.0,0.97,2.0
16844696,11.0,2,1.0,0.77,0.0
67564779,9.0,1,,,
64864169,9.0,2,0.5,0.65,3.0
503536814,2.0,101,1.0,0.99,2.0
4034027,12.0,1,,,
39444864,9.0,1,0.9,0.56,0.0
58087797,9.0,2,,,
563595448,1.0,1,,0.0,
32611296,10.0,1,,,
184210614,7.0,1,,,
203519670,6.0,1,,1.0,
134335631,8.0,1,,,
31390400,10.0,1,,,
554016143,1.0,24,,,
418374845,3.0,1,1.0,0.9,1.0
4866298,12.0,1,,0.0,
30586798,10.0,1,1.0,0.63,0.0
189777581,7.0,2,1.0,1.0,0.0
8867528,9.0,1,,1.0,
552300051,1.0,2,1.0,0.93,1.0
563562585,1.0,1,1.0,1.0,1.0
563594705,1.0,1,,1.0,
86682137,8.0,1,1.0,0.91,0.0
287794690,5.0,1,,1.0,
6252937,12.0,2,,,
52958808,9.0,1,,1.0,
6954486,12.0,1,1.0,0.92,0.0
563766600,1.0,1,0.0,,2.0
37706291,9.0,1,1.0,0.86,0.0
37044356,9.0,1,,,
5224959,12.0,1,1.0,0.0,0.0
128239653,8.0,1,1.0,0.5,0.0
405724368,4.0,1,1.0,0.97,1.0
194426542,7.0,1,1.0,0.61,0.0
281374787,5.0,2,0.6,0.36,3.0
74072462,9.0,1,,,
119307173,8.0,1,1.0,0.96,0.0
494848493,2.0,1,,,
25188812,10.0,1,0.33,0.65,3.0
563783326,1.0,1,,,
26890417,10.0,1,,,
508732754,2.0,1,1.0,1.0,1.0
8274966,11.0,2,,0.5,
6868312,12.0,2,1.0,0.93,0.0
7806359,11.0,1,,1.0,
300900886,5.0,1,1.0,0.91,1.0
17151394,10.0,1,1.0,0.98,0.0
71211677,9.0,15,1.0,0.99,0.0
50102421,9.0,1,,,
523060478,1.0,1,,0.59,
411290041,3.0,1,,,
28677648,10.0,5,1.0,1.0,0.0
563463857,1.0,1,1.0,1.0,1.0
258712418,6.0,1,,1.0,
560804247,1.0,1,0.0,0.0,3.0
139255094,7.0,1,1.0,0.2,0.0
6160228,12.0,1,,,
22597866,10.0,1,,1.0,
59590877,9.0,1,1.0,0.88,0.0
563710167,1.0,8,1.0,1.0,1.0
109219499,8.0,1,1.0,0.7,0.0
99040006,8.0,98,1.0,1.0,2.0
130909060,8.0,33,1.0,1.0,2.0
563580462,1.0,1,,1.0,
6736101,12.0,1,,,
563715315,1.0,1,,,
562253814,1.0,4,0.98,1.0,1.0
38021138,9.0,1,1.0,0.0,0.0
188558698,7.0,1,,,
15291333,11.0,1,,,
39700098,9.0,1,1.0,0.92,0.0
74627015,9.0,1,,,
252377155,6.0,1,,0.0,
231486799,6.0,1,0.0,0.0,3.0
5668219,12.0,1,,,
4616831,12.0,1,,,
37573550,9.0,1,1.0,,0.0
138146388,7.0,1,,1.0,
2604702,13.0,1,1.0,,0.0
53536293,9.0,1,0.86,0.56,0.0
508466141,2.0,1,,0.0,
38857401,9.0,1,,0.83,
7569832,11.0,1,,,
563926199,1.0,1,,0.0,
563925748,1.0,1,,,
390616372,4.0,1,0.9,0.83,1.0
484836607,2.0,1,,,
563928588,1.0,1,1.0,1.0,1.0
161535404,7.0,1,,,
7532980,11.0,1,,,
563718089,1.0,1,,,
176326847,7.0,1,,0.0,
202710149,6.0,1,,,
60350363,9.0,1,,,
460087361,3.0,1,0.2,0.3,3.0
20816906,10.0,40,1.0,0.94,2.0
203233880,6.0,1,1.0,0.88,1.0
362348066,4.0,1,1.0,0.98,1.0
545753667,1.0,6,1.0,0.65,1.0
563929574,1.0,1,1.0,0.4,1.0
148422008,7.0,1,1.0,0.73,0.0
103465134,8.0,1,,,
36505381,9.0,1,,,
502170565,2.0,1,1.0,1.0,1.0
120508966,8.0,1,,,
216774334,6.0,1,,,
510481410,2.0,1,0.0,0.14,3.0
563724141,1.0,1,1.0,0.96,1.0
9418571,11.0,1,,,
207762409,6.0,2,,1.0,
82902631,8.0,1,,,
18192211,10.0,1,,,
78412066,9.0,1,,,
321471524,5.0,1,,,
9422265,11.0,1,0.0,,2.0
306019249,5.0,1,0.75,0.24,3.0
12803640,11.0,1,0.0,0.5,3.0
40289997,9.0,1,1.0,1.0,0.0
86473794,8.0,1,0.25,0.0,3.0
60977593,9.0,1,1.0,0.7,0.0
558232945,1.0,1,,,
128512753,8.0,1,,,
15720546,11.0,17,0.9,0.85,0.0
44823581,9.0,1,,,
106932062,8.0,1,,1.0,
476183500,2.0,25,1.0,1.0,1.0
17687064,10.0,1,,,
3215533,12.0,1,,,
14762464,11.0,1,,,
500032070,2.0,1,1.0,1.0,1.0
53080288,9.0,1,1.0,0.91,0.0
69838511,9.0,1,1.0,0.94,0.0
546119480,1.0,1,1.0,0.89,1.0
97583613,8.0,1,,0.2,
28798491,10.0,1,,,
517151414,2.0,2,1.0,0.77,1.0
352929109,4.0,1,,,
96221136,8.0,1,,,
563867903,1.0,1,,0.0,
376370074,4.0,1,,,
20470838,10.0,1,,1.0,
94647174,8.0,1,1.0,0.45,0.0
54056965,9.0,2,0.8,0.17,0.0
15051361,11.0,1,,0.8,
16246231,11.0,1,1.0,0.95,0.0
563733814,1.0,1,,,
28825146,10.0,1,1.0,0.93,0.0
12135495,11.0,1,1.0,0.95,0.0
22089566,10.0,2,1.0,0.35,0.0
560431255,1.0,1,0.33,0.0,3.0
60213381,9.0,1,0.0,0.0,3.0
563740304,1.0,1,1.0,0.96,1.0
489574436,2.0,2,1.0,0.99,1.0
230189367,6.0,3,1.0,0.98,1.0
386839315,4.0,1,0.94,0.35,1.0
35021329,10.0,1,,,
563953545,1.0,1,1.0,0.94,1.0
339470012,5.0,1,1.0,0.36,0.0
563956507,1.0,1,1.0,0.36,1.0
512582181,2.0,6,0.94,0.32,1.0
66295902,9.0,1,1.0,1.0,0.0
48379693,9.0,1,1.0,0.95,0.0
15720546,11.0,17,0.9,0.85,0.0
142097238,7.0,1,,,
59737522,9.0,1,1.0,0.89,0.0
69307999,9.0,1,,,
563873417,1.0,1,1.0,0.94,1.0
10529068,11.0,1,,1.0,
5851758,12.0,1,1.0,1.0,0.0
563560387,1.0,2,1.0,0.7,1.0
10248664,11.0,46,1.0,0.98,2.0
70942700,9.0,1,,,
31118321,10.0,1,,,
563885753,1.0,1,,1.0,
104940408,8.0,1,,,
563887119,1.0,1,1.0,1.0,1.0
124573954,8.0,1,,,
162999541,7.0,1,0.5,,2.0
146996034,7.0,13,0.98,1.0,2.0
11037730,11.0,1,,1.0,
162409637,7.0,1,1.0,0.41,0.0
560532477,1.0,1,1.0,0.53,1.0
3000543,12.0,1,,0.0,
4118149,12.0,1,0.5,0.57,3.0
272403171,5.0,1,,1.0,
30999178,10.0,1,1.0,0.0,0.0
10777563,11.0,1,,1.0,
364522475,4.0,1,1.0,1.0,1.0
410531378,3.0,1,,,
110923429,8.0,1,,1.0,
145551260,7.0,2,1.0,1.0,0.0
39235397,9.0,1,1.0,0.0,0.0
35469193,10.0,1,1.0,0.25,0.0
16404911,11.0,2,,,
8381977,11.0,1,1.0,0.76,0.0
9982263,11.0,1,1.0,0.6,0.0
415857596,3.0,1,,,
50726330,9.0,1,,,
563893289,1.0,1,1.0,0.98,1.0
209100400,6.0,1,,0.5,
563710167,1.0,8,1.0,1.0,1.0
8002034,11.0,2,1.0,1.0,0.0
60780252,9.0,1,,,
563710167,1.0,8,1.0,1.0,1.0
35860348,10.0,1,,,
171792736,7.0,10,0.97,1.0,1.0
3095513,12.0,1,1.0,0.92,0.0
33889201,10.0,407,0.89,0.98,2.0
75891637,9.0,1,0.25,0.67,3.0
171792736,7.0,10,0.97,1.0,1.0
2634328,13.0,1,1.0,0.97,0.0
171792736,7.0,10,0.97,1.0,1.0
182265647,7.0,20,1.0,0.99,2.0
86062101,8.0,1,1.0,0.94,0.0
15956868,11.0,1,,,
4841435,12.0,6,,,
20323539,10.0,1,,0.61,
14223527,11.0,1,0.67,0.71,0.0
563892764,1.0,1,1.0,,3.0
563896346,1.0,1,,,
134411602,8.0,1,,1.0,
2966490,12.0,3,1.0,0.91,0.0
17202399,10.0,1,0.9,0.59,0.0
78043337,9.0,1,,,
36546738,9.0,1,0.8,0.88,0.0
352040054,4.0,1,0.94,1.0,1.0
3758980,12.0,52,1.0,0.83,2.0
45392922,9.0,1,,,
309243009,5.0,12,1.0,0.93,1.0
168702489,7.0,1,,1.0,
545753667,1.0,6,1.0,0.65,1.0
129038035,8.0,1,,,
528382206,1.0,1,,1.0,
142710570,7.0,2,0.89,0.54,0.0
7178965,11.0,50,1.0,0.71,2.0
503647888,2.0,64,0.98,0.99,2.0
304079727,5.0,1,0.67,0.22,3.0
561337503,1.0,3,1.0,0.85,1.0
563710167,1.0,8,1.0,1.0,1.0
50101494,9.0,1,,,
33182445,10.0,1,,0.75,
10864321,11.0,1,,,
295992398,5.0,2,,,
152300964,7.0,1,,1.0,
466405946,2.0,1,1.0,0.86,1.0
564239489,1.0,1,,1.0,
289354395,5.0,1,1.0,0.78,1.0
18921653,10.0,1,1.0,0.78,0.0
27345623,10.0,1,,,
593333778,0.0,172,1.0,1.0,2.0
102563484,8.0,1,,,
563710167,1.0,8,1.0,1.0,1.0
44518927,9.0,1,,0.5,
527986051,1.0,5,1.0,0.97,1.0
40894547,9.0,1,1.0,1.0,0.0
519775293,2.0,115,1.0,1.0,2.0
563223217,1.0,1,1.0,1.0,1.0
557546943,1.0,1,1.0,0.79,1.0
20816906,10.0,40,1.0,0.94,2.0
148408697,7.0,1,,0.0,
2762984,12.0,1,1.0,1.0,0.0
11593703,11.0,50,1.0,0.99,2.0
11593703,11.0,50,1.0,0.99,2.0
564249334,1.0,1,1.0,1.0,1.0
174938740,7.0,1,,1.0,
440295601,3.0,102,0.5,,1.0
6945469,12.0,1,1.0,1.0,0.0
64600492,9.0,1,0.0,0.0,3.0
25121737,10.0,1,,,
564055401,1.0,1,1.0,,3.0
31521767,10.0,1,1.0,0.56,0.0
9311342,11.0,1,,,
564052312,1.0,1,1.0,1.0,1.0
272525,14.0,1,1.0,0.93,0.0
539323084,1.0,1,,,
314994947,5.0,851,0.97,0.98,2.0
1112584,13.0,167,0.95,0.79,2.0
564080823,1.0,1,1.0,0.83,1.0
563710167,1.0,8,1.0,1.0,1.0
2964248,12.0,1,1.0,1.0,0.0
556863286,1.0,11,0.6,0.68,1.0
73210591,9.0,1,0.67,0.5,0.0
28357186,10.0,1,,,
207108187,6.0,1,,0.0,
28313443,10.0,130,1.0,1.0,2.0
97272656,8.0,1,,,
64896553,9.0,1,,,
16494491,11.0,1,,0.97,
564245949,1.0,1,,1.0,
193397737,7.0,67,0.98,0.95,2.0
228195996,6.0,5,1.0,0.81,1.0
24495283,10.0,122,0.68,0.68,2.0
45074963,9.0,2,1.0,1.0,0.0
425022198,3.0,5,1.0,1.0,1.0
564251645,1.0,132,0.91,0.98,2.0
14474093,11.0,1,1.0,0.93,0.0
35697647,10.0,1,1.0,1.0,0.0
23708537,10.0,1,1.0,0.92,0.0
25052807,10.0,33,1.0,1.0,2.0
563710167,1.0,8,1.0,1.0,1.0
544353526,1.0,49,1.0,0.98,2.0
22447912,10.0,1,1.0,0.68,0.0
97444637,8.0,1,,0.8,
564251645,1.0,132,0.91,0.98,2.0
27250064,10.0,1,1.0,0.89,0.0
564261180,1.0,1,1.0,0.96,1.0
564251645,1.0,132,0.91,0.98,2.0
125665952,8.0,1,1.0,0.5,0.0
564251645,1.0,132,0.91,0.98,2.0
564265582,1.0,6,0.92,0.99,1.0
564265582,1.0,6,0.92,0.99,1.0
31537983,10.0,1,1.0,0.92,0.0
23763615,10.0,1,1.0,0.89,0.0
564405092,1.0,1,1.0,1.0,1.0
28235931,10.0,1,0.4,0.35,3.0
239484991,6.0,1,1.0,,3.0
15248822,11.0,1,,1.0,
277027941,5.0,13,,1.0,
69178307,9.0,1,0.0,0.0,3.0
89439256,8.0,1,0.0,1.0,3.0
13013633,11.0,61,0.99,0.97,2.0
97240184,8.0,1,,1.0,
196781986,6.0,1,,0.67,
23919890,10.0,1,1.0,0.73,0.0
563710167,1.0,8,1.0,1.0,1.0
28733197,10.0,1,,,
564265582,1.0,6,0.92,0.99,1.0
564265582,1.0,6,0.92,0.99,1.0
562820214,1.0,1,,,
564265582,1.0,6,0.92,0.99,1.0
564251645,1.0,132,0.91,0.98,2.0
564265582,1.0,6,0.92,0.99,1.0
329574073,5.0,7,1.0,0.99,1.0
120624222,8.0,1,1.0,0.25,0.0
314994947,5.0,851,0.97,0.98,2.0
4494536,12.0,1,,,
26830200,10.0,1,,,
38830034,9.0,1,,0.2,
564112895,1.0,1,1.0,1.0,1.0
564415854,1.0,1,1.0,0.54,1.0
564417471,1.0,1,,,
286720310,5.0,3,1.0,0.68,1.0
89435267,8.0,1,1.0,0.63,0.0
564416679,1.0,1,,,
3666292,12.0,1,,0.7,
250056858,6.0,1,1.0,0.7,0.0
7183906,11.0,1,,1.0,
160688797,7.0,1,,,
35219741,10.0,1,,,
517086890,2.0,19,0.98,0.98,1.0
286080743,5.0,1,1.0,0.97,1.0
10248664,11.0,46,1.0,0.98,2.0
417906835,3.0,2,0.98,0.95,1.0
6993255,9.0,1,1.0,1.0,0.0
656613870,0.0,167,1.0,1.0,2.0
656613870,0.0,167,1.0,1.0,2.0
564277187,1.0,1,,,
499627939,2.0,1,0.93,0.44,1.0
187843008,7.0,2,1.0,0.98,0.0
500187815,2.0,1,,,
41268481,9.0,1,1.0,1.0,0.0
441138436,3.0,3,1.0,1.0,1.0
3565905,12.0,1,1.0,0.9,0.0
90310815,8.0,1,,,
512926146,2.0,18,1.0,1.0,1.0
512926146,2.0,18,1.0,1.0,1.0
24508929,10.0,2,1.0,0.82,0.0
240273509,6.0,1,,,
517515174,2.0,102,1.0,0.05,2.0
146006348,7.0,1,1.0,0.0,0.0
370847827,4.0,1,1.0,0.83,1.0
522662901,1.0,1,1.0,1.0,1.0
564115733,1.0,1,,,
540505244,1.0,1,1.0,1.0,1.0
564115171,1.0,1,,0.96,
651270,14.0,1,0.25,0.69,3.0
93591661,8.0,13,1.0,0.92,0.0
273510052,5.0,1,1.0,0.81,1.0
70187596,9.0,1,,1.0,
183061276,7.0,1,1.0,0.83,0.0
503834647,2.0,2,0.8,1.0,1.0
6840273,12.0,1,0.9,0.8,0.0
552959686,1.0,28,0.97,0.95,1.0
564251645,1.0,132,0.91,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
352117098,4.0,1,1.0,0.67,1.0
506678319,2.0,1,,,
564131102,1.0,1,,,
2242134,13.0,1,,,
562136400,1.0,1,1.0,1.0,1.0
125797498,8.0,103,0.91,1.0,2.0
119875368,8.0,1,0.0,0.77,3.0
10378681,11.0,2,1.0,0.82,0.0
71774506,9.0,1,0.57,0.57,3.0
385139008,4.0,9,1.0,1.0,1.0
311949773,5.0,1,,0.9,
5514410,12.0,1,,,
564444141,1.0,1,1.0,0.95,1.0
562193039,1.0,3,,0.56,
2361273,13.0,1,,,
564251645,1.0,132,0.91,0.98,2.0
179013722,7.0,28,0.07,0.43,3.0
66581345,9.0,1,0.9,0.96,0.0
564251645,1.0,132,0.91,0.98,2.0
40863045,9.0,1,0.33,0.23,3.0
5925094,12.0,1,1.0,0.79,0.0
9331633,11.0,1,1.0,0.89,0.0
130882218,8.0,1,1.0,,0.0
12537762,11.0,1,,,
363997291,4.0,1,1.0,,3.0
28700255,10.0,1,,,
13657747,11.0,1,,,
559637667,1.0,1,,1.0,
564447173,1.0,1,,,
564447869,1.0,1,,,
3024694,12.0,1,,,
41151074,9.0,1,,,
68660351,9.0,1,,0.0,
412303466,3.0,1,1.0,0.8,1.0
460543034,3.0,1,,,
33225116,10.0,1,1.0,1.0,0.0
10258374,11.0,1,,0.0,
564075937,1.0,1,1.0,1.0,1.0
18463941,10.0,1,1.0,0.76,0.0
564312286,1.0,1,,1.0,
122251072,8.0,1,,,
25294989,10.0,1,1.0,1.0,0.0
26913584,10.0,1,,,
19249319,10.0,1,,,
520665213,1.0,1,,0.0,
60535254,9.0,1,,1.0,
564325244,1.0,1,1.0,,3.0
432583843,3.0,17,1.0,0.68,1.0
17971236,10.0,1,,1.0,
518039501,2.0,1,1.0,0.96,1.0
389202646,4.0,6,1.0,0.95,1.0
18790732,10.0,1,,,
389202646,4.0,6,1.0,0.95,1.0
38728254,9.0,1,1.0,0.93,0.0
46082859,9.0,1,1.0,1.0,0.0
108356191,8.0,1,,,
562193039,1.0,3,,0.56,
150990981,7.0,1,0.86,0.37,0.0
564458751,1.0,1,,1.0,
166782867,7.0,1,,,
3081075,12.0,43,1.0,1.0,2.0
25141446,10.0,1,1.0,0.58,0.0
43187890,9.0,1,1.0,1.0,0.0
11332272,11.0,2,0.14,0.0,3.0
27632292,10.0,2,,0.83,
50915514,9.0,1,0.82,0.37,0.0
52211513,9.0,1,,0.33,
6747263,12.0,1,,,
63225292,9.0,1,,0.0,
564334355,1.0,1,0.9,0.53,1.0
22480321,10.0,1,1.0,,0.0
4364576,12.0,1,0.75,0.29,0.0
510166409,2.0,1,,,
28467254,10.0,1,1.0,0.74,0.0
300765938,5.0,71,0.95,0.76,2.0
56465026,9.0,1,,1.0,
23143116,10.0,1,,,
415388146,3.0,1,,,
99040006,8.0,98,1.0,1.0,2.0
489964484,2.0,117,1.0,0.96,2.0
314463553,5.0,1,,0.54,
10044989,11.0,2,0.99,0.95,0.0
18406472,10.0,1,1.0,0.62,0.0
56889167,9.0,1,1.0,0.95,0.0
16852813,11.0,1,,,
103250922,8.0,1,,,
242026759,6.0,1,1.0,0.75,0.0
99199946,8.0,23,0.7,0.97,2.0
408196685,3.0,1,,,
29849455,10.0,1,,1.0,
6305001,12.0,1,,0.5,
564506108,1.0,1,1.0,0.91,1.0
20637848,10.0,1,,,
22805631,10.0,42,0.86,0.46,0.0
6381439,12.0,1,,,
22805631,10.0,42,0.86,0.46,0.0
16779300,11.0,1,0.25,0.53,3.0
48062850,9.0,1,1.0,0.55,0.0
22805631,10.0,42,0.86,0.46,0.0
4883890,12.0,1,1.0,1.0,0.0
156775524,7.0,113,1.0,0.99,2.0
9699455,11.0,2,1.0,1.0,0.0
22449009,10.0,1,,,
490635202,2.0,1,,1.0,
101783276,8.0,1,1.0,0.88,0.0
564348642,1.0,1,1.0,1.0,1.0
9849522,11.0,1,,,
14396909,11.0,1,0.75,0.78,0.0
382851231,4.0,1,0.0,,2.0
507508622,2.0,1,,1.0,
528015349,1.0,153,,,
7496496,11.0,1,1.0,0.64,0.0
541345424,1.0,163,1.0,0.99,2.0
177925960,7.0,1,1.0,0.99,0.0
9310570,11.0,1,,,
203785498,6.0,1,1.0,1.0,1.0
102996662,8.0,1,1.0,0.97,0.0
234179774,6.0,1,1.0,1.0,1.0
45161742,9.0,2,1.0,0.99,0.0
51509410,9.0,2,,,
7177353,11.0,1,1.0,0.0,0.0
442037993,3.0,1,1.0,1.0,1.0
536109638,1.0,39,1.0,1.0,2.0
13015086,11.0,7,1.0,0.99,0.0
336328517,5.0,1,,,
147822976,7.0,1,,,
550510935,1.0,1,,,
93993467,8.0,1,,1.0,
564587872,1.0,1,,1.0,
51567288,9.0,171,1.0,0.99,2.0
51567288,9.0,171,1.0,0.99,2.0
517515174,2.0,102,1.0,0.05,2.0
62414944,9.0,1,,0.33,
523463098,1.0,1,0.0,0.0,3.0
73766311,9.0,1,,,
564235703,1.0,1,1.0,1.0,1.0
489964484,2.0,117,1.0,0.96,2.0
564237106,1.0,1,,1.0,
564237254,1.0,1,1.0,1.0,1.0
10248664,11.0,46,1.0,0.98,2.0
433834589,3.0,1,0.1,0.5,3.0
18314586,10.0,1,,,
561337503,1.0,3,1.0,0.85,1.0
17207369,10.0,1,,,
44000814,9.0,1,1.0,0.91,0.0
564613771,1.0,1,1.0,0.33,1.0
59493133,9.0,1,,0.75,
564771387,1.0,2,0.9,0.81,1.0
127202488,8.0,1,1.0,0.78,0.0
440295601,3.0,102,0.5,,1.0
489589422,2.0,115,1.0,1.0,2.0
130938730,8.0,1,,0.29,
385139008,4.0,9,1.0,1.0,1.0
1739674,13.0,1,1.0,0.92,0.0
10598872,11.0,21,0.79,0.94,0.0
517515174,2.0,102,1.0,0.05,2.0
17012415,11.0,1,0.8,0.87,0.0
7794907,11.0,1,1.0,0.86,0.0
87045871,8.0,1,,0.0,
517515174,2.0,102,1.0,0.05,2.0
2056689,13.0,7,1.0,0.98,0.0
564607516,1.0,1,,0.81,
24075592,10.0,1,,0.83,
125332240,8.0,1,,,
77304406,9.0,1,1.0,0.86,0.0
219195417,6.0,1,,,
5776551,12.0,1,,0.0,
117269393,8.0,1,,,
5759090,12.0,1,1.0,0.0,0.0
55378441,9.0,1,1.0,1.0,0.0
309243009,5.0,12,1.0,0.93,1.0
23284264,10.0,1,,,
2068146,13.0,1,,,
75943838,9.0,1,,,
508627252,2.0,1,1.0,1.0,1.0
464015699,3.0,33,0.99,0.89,2.0
6785278,12.0,1,,0.38,
577507547,1.0,265,1.0,1.0,2.0
36872502,9.0,1,,,
33683279,10.0,1,0.0,0.0,3.0
7542134,11.0,1,,0.0,
564978701,1.0,1,0.1,0.74,3.0
214818281,6.0,1,0.67,0.5,0.0
3445975,12.0,1,,,
436103373,3.0,193,1.0,1.0,2.0
10819530,11.0,2,1.0,1.0,0.0
31711910,10.0,6,1.0,1.0,0.0
564618900,1.0,1,,,
